occ2010,AIOE,dv_rating_beta,human_rating_beta,genaiexp_estz_total,genaiexp_estz_core,ai_applicability_score,pca_score
4520,-0.33783104335244335,0.15905428710306754,0.09331393477734937,0.05555555533333332,0.05555555533333332,0.08450941051844572,-1.7738838408919009
4530,-0.024987190400424224,0.3348163862616263,0.525221721323551,0.1342345612118801,0.10988464598249796,0.31948776022912373,0.6552611051677374
4540,NA,NA,NA,NA,NA,NA,NA
4600,-0.38347940000000014,0.1414312039312039,0.3404484029484029,0.05999999900000001,0.05999999900000001,0.1735900834659945,-0.9863442433698351
4610,NA,NA,NA,NA,NA,NA,NA
4620,-1.1780316999999998,0.12640056022408955,0.24264705882352938,0.118371212,0.097537877,0.17631051035010337,-1.3448187417228414
4640,0.4746118999999998,0.23999999999999996,0.28,0.06666666999999998,0.03333333499999999,0.1475726214134187,-0.7122314268507759
4650,NA,NA,NA,NA,NA,NA,NA
4700,0.0191826,0.48648648648648646,0.4054054054054054,0.21428572000000007,0.16666667000000002,0.1300948369812961,0.29622069158790193
4710,1.3161950000000002,0.537037037037037,0.4444444444444444,0.41666666000000013,0.19444445000000005,0.1694501446418544,1.559026562412346
4720,-0.24671894944384162,0.20966623283214025,0.36011270083624297,0.1726046432175801,0.10365502688822577,0.3292381818646422,0.08572480516178949
4740,0.0784367,0.532258064516129,0.6774193548387096,0.3125,0.3125,0.3574297738222107,2.249706595029046
4750,-0.11849090000000002,0.3428571428571428,0.3428571428571428,0.21052632000000004,0.21052632000000004,0.2570143608977006,0.3817304037033902
4760,0.0873069,0.3421052631578947,0.3552631578947368,0.20833333,0.083333336,0.3362365780595582,0.5066870363489793
4800,1.1625880000000002,0.5384615384615384,0.6923076923076923,0.6000000200000001,0.5500000100000001,0.36296401051709376,3.75769687710961
4810,1.3412579999999998,0.5757575757575758,0.5303030303030303,0.15789472999999998,0.15789472999999998,0.2399439463922212,1.5286032297932546
4820,1.255987385858347,0.6057692307692308,0.5192307692307693,0.5332014956781342,0.4498887294864613,0.2318186067338622,2.7738663934769665
4830,1.1335980000000003,0.5625,0.5625,0.6250000000000001,0.6250000000000001,0.2558324035888885,3.3427142645840777
4840,0,0.6333333333333333,0.5666666666666667,0,0,0.45981045904448153,1.3425842908018442
4850,0.8442524410024155,0.5819019743600422,0.6646316598645122,0.5032169512681159,0.3465776576222826,0.3288195611996013,2.9382467294183874
4900,0.028529744067313224,0.13622617637164128,0.3976315327570319,0.2033376431346264,0.038487593929834564,0.36411611554181655,0.18240932574351096
4920,0.923731639493734,0.45040384695449437,0.41301854409901684,0.2827748687663933,0.18231211416295431,0.2787459192165372,1.2988698601745166
4930,1.145416,0.5113636363636364,0.5340909090909091,0.41999999,0.31999999,0.3131164773130831,2.402547859446413
4940,1.118129,0.8055555555555555,0.5277777777777778,0.95833331,0.5,0.4044798809856477,4.593087348148936
4950,1.107101,0.2608695652173913,0.5217391304347826,0.16666667,0.16666667,0.3187895732196953,1.1428466320650084
4965,NA,NA,NA,NA,NA,NA,NA
5000,1.0386879999999998,0.4895833333333333,0.53125,0.6206896299999999,0.5172413599999999,0.24548268258056077,2.8374114770032746
5010,0.9832644,0.6290322580645161,0.4838709677419355,0.4999999999999999,0.26315789999999994,0.3455313951514873,2.596936239979404
5020,1.019712,0.894736842105263,0.5526315789473684,0.40625,0.09375,0.41765146958134247,2.989377914966236
5100,1.271991,0.6964285714285714,0.4285714285714285,0.8333333099999998,0.6999999899999999,0.238180754798455,3.8421799663758165
5110,1.3334543646993118,0.7738095238095237,0.4166666666666666,0.5833330320813201,0.38333314736771895,0.229383348070611,2.854991037357716
5120,1.039749,0.8023255813953488,0.313953488372093,0.86666667,0.33333334,0.2760486308004596,3.1524713581198975
5130,0.4026518000000001,0.41935483870967744,0.41935483870967744,0.05882353000000001,0,0.2229174079999105,0.06449298166721854
5140,1.2576319999999996,0.8378378378378379,0.48648648648648646,0.7727272499999998,0.5681818099999998,0.23565116520537469,3.829381308256032
5150,1.4878379999999995,0.6142857142857142,0.4571428571428571,0.5263158099999999,0.4999999999999999,0.2564595585017837,2.9365749516978044
5160,0.47277230000000003,0.5416666666666666,0.3333333333333333,0.37931034000000013,0.22413793000000007,0.2978949442270133,1.4519092484607041
5165,NA,NA,NA,NA,NA,NA,NA
5200,1.144877,0.7666666666666666,0.8,0.30000001,0.2,0.4122568937797963,3.313281518212046
5220,1.1662664333613046,0.7,0.5909090909090908,0.5666663846811778,0.5333331008763866,0.2827637378866424,3.4737712577110376
5230,1.4402947256345442,0.65,0.5750000000000001,0.5624995023032983,0.4062496405523821,0.1927100122958611,2.8679770663284794
5240,0.952839637893328,0.5681818181818182,0.7045454545454546,0.564644582793113,0.3321438827816955,0.44027908504057817,3.5172415962462047
5250,1.2262859999999998,0.68,0.62,0.47058823999999994,0.20588235999999996,0.2832000787809853,2.6746089081940854
5260,0.2839743000000001,0.7941176470588235,0.4705882352941176,0.5526315600000002,0.44736841000000027,0.30975887770105,2.9403055759855423
5300,0.6063127000000001,0.5,0.3974358974358974,0.3750000000000001,0.3750000000000001,0.2738846453405436,1.7759396722359506
5310,1.297031,0.6724137931034483,0.4310344827586206,0.61764705,0.47058824000000005,0.24027974457185816,2.9601172154118554
5320,0.20389190000000004,0.5344827586206896,0.4396551724137931,0.3030303100000001,0.27272728000000007,0.1899121738128357,1.1225912919943317
5330,1.3643949999999998,0.59375,0.5,0.47222220999999986,0.4444444499999999,0.2954918773958341,2.8632904894037403
5340,1.1749980000000002,0.56,0.6,0.4000000100000002,0.26666668000000004,0.359782715361864,2.660905564053622
5350,0.9943220500000002,0.8392857142857142,0.6660714285714285,0.6322055150000001,0.366541355,0.32157111664916993,3.73040932131193
5360,1.3530979999999997,0.6206896551724138,0.4655172413793103,0.49999999999999994,0.28947367999999996,0.2293396773965254,2.332970954043911
5400,1.0131859999999997,0.5333333333333333,0.5833333333333334,0.42105262999999987,0.26315789999999994,0.2876632920478444,2.283953423355288
5410,0.22731200000000007,0.4571428571428571,0.5285714285714286,0.30952382000000006,0.14285715000000002,0.4151666107253785,1.718342247201217
5420,NA,NA,NA,NA,NA,NA,NA
5500,1.405415,0.5273013150371642,0.4288164665523156,0.42137098,0.31619623,0.2134007165171192,1.9616584250215139
5510,-0.9591126000000001,0.3103448275862069,0.1551724137931034,0.20588236,0.20588236,0.1457512600137547,-0.8189320567750897
5520,1.0709841000000004,0.6650815217391305,0.6229619565217391,0.30662393500000007,0.28739316500000006,0.2927589185313049,2.497199311173498
5530,-0.9723772,0.4374999999999999,0.3541666666666666,0.07692307999999999,0.07692307999999999,0.260728237015881,-0.267228836604555
5540,-0.5186997000000001,0.3148148148148147,0.2777777777777778,0.28571430000000003,0.09523809700000002,0.2371100852403934,-0.1395800965648446
5550,-1.0647150000000003,0.2307692307692307,0.3461538461538461,0.22727273000000014,0.13636364000000006,0.1641490833155452,-0.6606921057903445
5560,-1.185001,0.1,0.125,0.2647059,0.05882353,0.0945145319866125,-1.746104293187307
5600,0.6999102999999999,0.5961538461538461,0.5192307692307693,0.7647058999999999,0.32352941999999996,0.2630568599821761,2.797027329837611
5610,-0.7463212999999999,0.5,0.3571428571428571,0.5454545599999999,0.49999999999999994,0.1838622822759553,1.385545315983655
5620,-0.7892942345444389,0.1818181818181818,0.1909090909090909,0.08333327629949487,0.06666662223959503,0.1229677133584211,-1.5057802346096907
5630,-0.18607889999999996,0.293103448275862,0.2758620689655172,0.5227272499999999,0.13636363999999998,0.09908733421136541,-0.03211788193263293
5700,1.1028054999999999,0.6637995646147821,0.6706329029698594,0.7328023450000001,0.5087763725,0.25857884268018105,3.7039324158798266
5810,0.31080810000000003,0.8928571428571428,0.4999999999999999,0.7222222100000001,0.4444444500000001,0.3428465550987574,3.6126671818873968
5820,0.6219605999999999,0.7432432432432433,0.48648648648648657,0.8500000199999999,0.6999999899999999,0.3260354808499345,4.127538013272435
5840,1.2402001193132532,0.8333333333333333,0.5119047619047619,0.6111106660401445,0.40740711069342966,0.3239551274366237,3.560065199699534
5850,-0.8184676,0.2162162162162162,0.1216216216216216,0.27586207,0,0.0893653784902282,-1.5061429465887906
5860,0.9888986000000001,0.5757575757575758,0.5,0.7380952200000002,0.5000000000000001,0.2912371033291135,3.2536640867815745
5900,-0.51714040000000006,0.3970588235294117,0.17647058823529407,0.2777777900000001,0.2777777900000001,0.1922980400091968,0.009980991763988811
5910,1.2883749999999998,0.975,0.6000000000000001,0.95454544,0.8181818099999998,0.3825274847028949,5.696318598739568
5920,1.3878463326100123,0.8913043478260869,0.6739130434782609,0.8201765296327438,0.6418772488966974,0.3588121546003035,5.0415185149535935
5940,0.3437743,0.6451612903225806,0.4838709677419355,0.52777779,0.47222221,0.332124060369341,2.799628294940033
6005,-0.47918405667161607,0.2807017543859649,0.1578947368421052,0.03333331807343012,0.03333331807343012,0.0770972915953997,-1.5845010800011212
6010,0.1704867,0.2916666666666666,0.2916666666666666,0.34090909,0.045454547,0.089366721512358,-0.40617727341109267
6040,-1.370968,0.1,0.05,0.16666666999999996,0,0.0385030051640548,-2.4720084165332095
6050,-1.2746967274010421,0.1436869924009841,0.07058619583053735,0.027480944852104706,0.006647610852104712,0.1220368917361104,-2.246758205016932
6100,NA,NA,NA,NA,NA,NA,NA
6120,-1.0642049999999998,0.0434782608695652,0.0652173913043478,0.02380952399999999,0,0.0798860293189065,-2.5305593843465712
6130,-1.0541349620908487,0.16859651320184227,0.08162597124072707,0,0,0.02094438099964338,-2.5126035624778567
6200,-0.3054047999999999,0.41666666666666663,0.2333333333333333,0.16666667,0.16666667,0.1147818873272597,-0.45706989502380857
6210,-1.0975319999999995,0.030303030303030297,0,0,0,0.0411040562320653,-2.883036979445169
6220,-1.8598875962742893,0.05224280296546231,0,0,0,0.07700958184057026,-3.0235471997907637
6230,-1.323630242362544,0.1444444444444444,0.0888888888888888,0,0,0.055737898872458294,-2.5281162504999095
6240,-1.3357596075444322,0.05587854292968547,0.023224217144238907,0,0,0.06293908370454238,-2.8066710968931265
6250,-1.7773975849622603,0,1.594471910903107e-4,0,0,0.01565979875973009,-3.306801583111091
6260,-1.6229880000000003,0.05,0.025,0.03125000000000001,0,0.030072808760993,-2.9922491549678316
6320,-0.9102354682252551,0.04923609403236757,0.0787777504517881,0.04853272164873838,0,0.09233407242174714,-2.3406525547212316
6330,-1.6339252714884698,0.036207197763801484,0.018103598881900742,0.033422030041928716,0.033422030041928716,0.043478915418733013,-2.915854884115789
6355,-0.7796905,0.1463414634146341,0.1463414634146341,0.047619049,0.047619049,0.1509300712949303,-1.6623616267973167
6360,-1.3889010000000002,0.0833333333333333,0.03125,0,0,0.0530926151156536,-2.7957989513616077
6400,-1.4790361948638133,0.04818606296427306,0.07823275557127696,0.030046693207937736,0.030046693207937736,0.10038538702526686,-2.5175069510905352
6420,-1.5889297465662384,0.056940038969281286,0.028379011329830933,0.02613856358972087,0.02613856358972087,0.09278968866342864,-2.6895844652542094
6440,-1.1726024614631576,0.0555152277713253,0.032181571815718124,0.016642511095899665,0.016642511095899665,0.0661008726460815,-2.64729810739409
6460,-1.7555880000000004,0.0769230769230769,0.0384615384615384,0,0,0.10029365698032049,-2.7733764368782072
6515,-1.7529410000000003,0.04,0,0.017857144,0.017857144,0.0091029999034675,-3.1769743453956782
6520,-1.174972,0.0657894736842105,0.03947368421052631,0.0625,0.020833334,0.0637663639814827,-2.53155599110334
6530,-1.780065,0.0285714285714285,0,0,0,0.0296513369476341,-3.204736182607096
6600,-1.6202595526937913,0.009777947723486185,0,0.008351997281075028,0,0.05712178724505315,-3.061666826779396
6660,0.28534834310112434,0.33410428931875524,0.28238015138772077,0.22940628251881348,0.2162794975398804,0.1175029238868945,-0.046812823372709284
6700,-0.8604742000000001,0.1842105263157894,0.0789473684210526,0.050000001,0.050000001,0.0606422258533255,-2.0753678586899036
6710,-1.9021129999999997,0.0512820512820512,0.0256410256410256,0,0,0.0688006083534319,-3.019647683958809
6720,-0.6887439,0.0806451612903225,0.032258064516129,0,0,0.0274026488633871,-2.60598405225694
6730,-1.27909,0.0161290322580645,0,0,0,0.0213537884039159,-3.053997541517117
6740,-1.39906,0,0,0,0,0,-3.2093091299648577
6765,-1.0773801,0.0940625,0.101875,0.0419580435,0.0419580435,0.13391901722950875,-2.0543976713368206
6800,-1.2622776262564104,0.025900358837540476,0.049443148814965435,0.03402352101978022,0.017011760186666666,0.03546335712756963,-2.781584838485224
6820,-0.7018390999999999,0.1363636363636363,0.1136363636363636,0.01877675999999999,0.00422018299999999,0.052243023240533,-2.210107034288458
6830,-1.469005461558461,0.1354166666666666,0.1145833333333333,0.05195330151063249,0.03751827777653549,0.0358321095789706,-2.452389032981083
6840,-1.5970285436851857,0.00628009425263803,0.059883413584673695,0.059407077208528926,0,0.048920287933286496,-2.874441047817575
6940,-1.6124037142857142,0.02417582417582417,0.06889632107023409,0,0,0.035803972227517626,-2.982465650321718
7000,-0.0205169,0.4102564102564102,0.2692307692307692,0.27272728000000007,0.15909091000000003,0.1410867595579958,-0.011169061122416002
7010,-0.34582469999999993,0.3673469387755101,0.2040816326530612,0.27999999999999997,0.27999999999999997,0.1591961875756344,-0.029517036836038985
7020,-0.8377959500473976,0.2692418843936631,0.19486300592897332,0.19308526933320577,0.08719782412630138,0.19219157428199593,-0.8669804000858425
7030,-0.1728535,0.24,0.14,0.15384616,0.11538462,0.1532639157617935,-0.91469592664141
7040,-0.8106341,0.1057692307692307,0.0192307692307692,0.03846154,0.025641026,0.1230256531415988,-2.171216292093616
7100,-0.6591520019149705,0.2783286856465226,0.20409163200202585,0.18020294230940626,0.1454735252926653,0.16459724616731386,-0.760356286422196
7110,-0.7915968,0.1666666666666666,0.125,0.125,0.125,0.10360758548125208,-1.5435548786907543
7120,-0.571284,0.238095238095238,0.0952380952380952,0.13636364,0.13636364,0.12389597197994731,-1.2646361483975577
7130,-0.6926483999999999,0.1666666666666666,0.1833333333333333,0.15624999999999997,0.09375,0.1808721273475798,-1.11643025704503
7140,-0.6551197000000001,0.1343283582089552,0.0597014925373134,0,0,0.0691172794291401,-2.2868312765222143
7150,-1.1805890000000003,0.0425531914893617,0.0425531914893617,0,0,0.0873416052806276,-2.64186401024445
7160,-1.2022850000000005,0,0,0,0,0.025389244091884,-3.038503257195007
7200,-0.95470505555441465,0.0818181818181818,0.0727272727272727,0.09999995344683936,0.08333329720569821,0.1275135870143039,-1.920238593577079
7210,-1.0104719999999998,0,0,0.01923076999999999,0.01923076999999999,0.1090215058130117,-2.5872700319884667
7220,-1.1972736591633044,0.10215906713663238,0.1278295692689201,0.06861132464136759,0.06861132464136759,0.08518172575421765,-2.106681027941355
7240,-0.8663358214068965,0.11006441834028037,0.06346570670708598,0.016866995681103447,0.016866995681103447,0.058197773793468015,-2.3844407380125228
7260,-1.40842106861949,0.01766497380396492,0.018628081155583353,0.007979903177929236,0.007979903177929236,0.052913582716661085,-2.9221312614394988
7300,-0.9931686104419812,0.1329733826061773,0.07021597043629352,0.031566503629323,0.01606458726024836,0.12705081119643527,-2.108422397243345
7315,-0.8491111619963132,0.1052631578947368,0.1403508771929824,0.03333331387974323,0.03333331387974323,0.1223076929399899,-1.9370574994474177
7320,-0.9703799000000002,0.1454545454545454,0.10909090909090902,0.06451612700000002,0.06451612700000002,0.12237769769460101,-1.8543851114431702
7330,-1.1334481672655068,0.27348058293885114,0.1447838380264506,0.18701245745083206,0.18701245745083206,0.10952523773880815,-1.1822278030606594
7340,-1.014408,0.1372549019607843,0.0784313725490196,0.13333334,0.13333334,0.086731789097531,-1.8122222191370605
7350,-0.9735492,0.1428571428571428,0.1142857142857142,0.11111111,0.11111111,0.11217169441599549,-1.7068037461385517
7360,-1.266085,0.0217391304347826,0.0434782608695652,0.021739131,0.021739131,0.0749637418212238,-2.6741201049085617
7410,-1.081398,0,0,0,0,0.1116487063262473,-2.680855652538736
7420,-1.083883,0.03125,0.03125,0,0,0.1657812360326048,-2.3661753221489414
7430,-0.2869561112780879,0.2760567664879033,0.24169266733457373,0.11455485227565476,0.11455485227565476,0.16943336817200602,-0.7009810436047498
7510,-0.7233995,0.3214285714285714,0.1964285714285714,0.15789472999999998,0.052631579,0.0832884709720922,-1.2435522525251328
7540,-0.8657497999999999,0.08,0.08,0.07142857499999998,0.07142857499999998,0.043018976885384405,-2.250676699634683
7560,-1.221519,0,0.037037037037037,0,0,0.1763014878054277,-2.4311687611169237
7610,-1.346555,0.0333333333333333,0,0,0,0.0625113344294359,-2.9020553789221633
7630,-1.3502422214681968,0.09846088858794887,0.13708634964272326,0.09947435268971334,0.059106739769974645,0.1212494189139423,-1.9920937111402524
7700,-0.08452819999999998,0.4,0.225,0.44999998999999996,0.44999998999999996,0.2501944439628881,1.161278087388749
7710,-0.8684706,0.025,0.025,0.050000001,0.033333335,0.053736284478856,-2.545279695188634
7720,-0.8289722,0.2222222222222222,0.1388888888888889,0.090909094,0.090909094,0.0823189516738777,-1.6341363338378194
7730,-0.9561453000000001,0.0952380952380952,0,0.08333333600000001,0.08333333600000001,0.1173161501289369,-2.1102500957223267
7740,-1.0763069999999997,0.0227272727272727,0.0227272727272727,0,0,0.0463502419787662,-2.823525151897281
7750,-1.2047053180266667,0.021313777777777747,0.08231111111111108,7.215686346666667e-4,0,0.06780770821830731,-2.6789825688573714
7800,-0.3852989000000001,0.2647058823529412,0.1176470588235294,0.08333333600000001,0.05555555600000001,0.090541848438324593,-1.4745696141905313
7810,-1.1927005776783408,0.0528535002423018,0.01057070004846036,0.05021082523018673,0.016736942278977714,0.17359048509727015,-2.2595564933777896
7830,-0.7588590000000002,0.0666666666666666,0.0666666666666666,0.05000000100000001,0.05000000100000001,0.0639286067182724,-2.267147173105071
7840,-0.37911140000000015,0.11538461538461528,0.1538461538461538,0.14000000000000007,0.12000000000000005,0.0824150247690521,-1.4721598208923383
7850,-0.5559894,0.1290322580645161,0.032258064516129,0,0,0.0926290853267721,-2.2282384103596096
7855,NA,NA,NA,NA,NA,NA,NA
7900,-1.857003189993159,0.3261639605642432,0.20437246738055784,0.5084475145437186,0.41944968986492687,0.2532143259637667,0.31337555419643026
7920,-1.1619632161140376,0.058649598668100614,0.07729968343085603,0.045509313356058255,0.024301535233963438,0.13859152260734636,-2.21834690865506
7950,-0.9932575225255974,0.08219440046350489,0.041861981550828056,0.04882043539030367,0.03030191739030367,0.10670788373212747,-2.273619878980258
8030,-0.8675534999999999,0.2346938775510204,0.1326530612244897,0.08620689799999999,0.08620689799999999,0.1693405929859509,-1.3461036834328541
8040,-1.1321807970183488,0.08095215341488272,0.032380861365953056,0,0,0.0724818594910382,-2.624229357175623
8100,-0.9456177658845898,0.11676206723127505,0.070009642217531,0.05334852539583333,0.03154296875,0.08363149690385778,-2.204115137048002
8130,-0.5317896999999999,0.1875,0.109375,0.11764705999999996,0.05882352999999998,0.0862094989540314,-1.6425090957733213
8140,-1.1822081378648603,0.08665438337598073,0.040603374592194624,0.019430408023736613,0.015352748430401394,0.08345422977161715,-2.5114004604077627
8220,-0.7999960137914465,0.10730784023387846,0.11392507395022536,0.09545766207464362,0.07345310111031023,0.13203847132169536,-1.7380831464592188
8250,0.4107973,0.4375,0.109375,0.21999999999999997,0.2,0.1331718166569081,-0.14917493572929189
8255,-0.7093881000000001,0.2875,0.125,0.19565217000000004,0.06521739100000001,0.1197397674658852,-1.2226923334066297
8256,-0.9062089000000001,0.0897435897435897,0.0641025641025641,0,0,0.0460310109635029,-2.5459041760999206
8300,-1.054399,0.05,0.05,0,0,0.0446023861649318,-2.714316451789523
8310,-1.9500630000000003,0.0104166666666666,0.0208333333333333,0.01785714399999999,0.01785714399999999,0.0557071016858633,-3.1033416067914463
8320,-0.9639660999999998,0.0813953488372093,0.0232558139534883,0,0,0.047212647675826,-2.6639660193032
8330,-1.0025841915673694,0.06725569118174507,0.047708407078608746,0,0,0.060542058006783035,-2.60863825138755
8350,-0.4508590611980573,0.08495641792997431,0.06497653273152455,0,0,0.05971145288768827,-2.3190165435183876
8420,-1.2204353613303949,0.12813011729383567,0.10532737122308876,0.06847436783530354,0.024529709402724906,0.08172216169282377,-2.216765602319937
8450,-1.313735,0.1911764705882352,0.088235294117647,0.02272727299999999,0,0.0837461385580059,-2.2970394507265715
8460,-0.7346346681306306,0.13334522561354456,0.10251873640882259,0.11009558813626127,0.070144922865991,0.05404147869923436,-1.945516965179218
8500,-1.327489,0.1176470588235294,0.0441176470588235,0.175,0.075000003,0.1186475246609184,-1.9772419037473523
8510,-1.1977270000000002,0.0285714285714285,0.0714285714285714,0,0,0.0842711497031414,-2.627152233302648
8530,-1.165031,0.058823529411764705,0.0147058823529411,0,0,0.108910642978284,-2.5846859037772294
8540,-1.130357,0.0652173913043478,0.0326086956521739,0.07692308,0.057692308,0.1326177440660783,-2.180410840684399
8550,-0.8378902666666668,0.188034188034188,0.19658119658119655,0.03333333333333333,0.03333333333333333,0.1490971477164856,-1.5673605864873603
8600,-0.2149374433503904,0.18277958483972703,0.10663417618121408,0.12367383687043249,0.11127396660986134,0.07741969862943583,-1.4406798767910387
8610,-0.5032496000000001,0.1627906976744186,0.1046511627906976,0.07999999800000002,0.07999999800000002,0.1003480905990189,-1.6601690646354856
8620,-0.44501000000000013,0.125,0.125,0.12500000000000003,0.12500000000000003,0,-1.851109395080041
8630,-0.35678406223582565,0.16027611168258996,0.14426040475300206,0.15014690241947237,0.09860366009546714,0.06568808461937099,-1.4843147528225902
8640,-0.6387744883541657,0.14939340016368427,0.0713345196398945,0.11993062153625905,0.11993062153625905,0.09450051559811543,-1.6751414828535336
8650,-0.8923284265080715,0.104178315042801,0.07888284114919625,0.09353010257788164,0.09353010257788164,0.07370582107452998,-2.0235777027091593
8710,-1.0622836926020875,0.05935476352982296,0.04946230294151919,0.09327177374839773,0.06218118394982603,0.08753384576103246,-2.2520045364299306
8720,-1.0421509999999998,0.075,0.075,0.05357142899999999,0.03571428699999999,0.08035857354586261,-2.314018081026144
8730,-0.9582345999999998,0.16,0.04,0.11111110999999996,0.11111110999999996,0.1215638996421962,-1.7862223593161333
8740,-0.029339500000000004,0.4166666666666666,0.1770833333333333,0.5,0.265625,0.0929881871510724,0.2651190957089689
8750,-0.15600660163986146,0.2053571428571428,0.1339285714285714,0.03105799836132675,0.03105799836132675,0.1193385645341999,-1.5005300265519828
8760,-0.26225924826188624,0.07412370880031531,0.05881845710036637,0,0,0.059348783382079204,-2.276435326219895
8800,-0.978608,0,0.075,0,0,0.0200531293260266,-2.813894309605687
8810,-2.47930532356562,0.04128584038039918,0.011804568073065045,0,0,0.05347909178946054,-3.3559915870434045
8830,-0.3615806,0.38,0.17,0.0625,0.03125,0.1281637050174612,-1.0955966704425402
8850,-1.3114180000000002,0.064516129032258,0,0.05882353000000001,0.05882353000000001,0.11616610599521789,-2.4107639247716834
8860,-1.0835178719726561,0.09713404605263155,0.04856702302631578,0.07859225689794921,0.07859225689794921,0.07163480177753978,-2.2412289511390684
8910,-0.6395225999999999,0.1363636363636363,0.0303030303030303,0.03333333499999999,0,0.086996976167943,-2.21275015156732
8920,-1.183408,0.07098155467720682,0.04656519143025887,0.0065789474,0,0.0965363929654853,-2.536971727310207
8930,-0.8740444999999999,0,0.026315789473684202,0,0,0.0908882572911304,-2.6172013672087293
8940,-1.6109149999999997,0.0192307692307692,0,0,0,0.011765050502153,-3.2174016080349133
8950,-1.411304,0.0888888888888888,0.055555555555555504,0.029411765,0,0.0214759054004286,-2.8052673005308932
8965,-0.6372312,0.234375,0.0625,0.14583333,0.083333336,0.1051886321970711,-1.5242035263345537
9000,-0.7091902,0.3,0,0.16666667,0,0.11032388621568519,-1.6738724683705009
9030,-0.19837588788460267,0.31330116155266685,0.22337557070072123,0.10823463607913715,0.07636828375967711,0.1375676441728674,-0.836581246998914
9040,0.8679811278688524,0.35154120170113773,0.31638708153102396,0.1334046093442623,0.07357250427868851,0.1884198082399799,0.07923896647108453
9050,-0.7621183,0.1666666666666666,0.1458333333333333,0.1,0.1,0.3012598442045757,-0.8786443305068128
9110,-0.8298703,0.0909090909090909,0.0454545454545454,0,0,0.047331026292541295,-2.546017777613837
9120,-0.30272650000000006,0.28213507625272327,0.17156862745098034,0,0,0.20143320609130178,-1.1660708470877303
9130,-1.090587849537807,0.3100894233999845,0.19094503582171246,0.13587460799494303,0.12588554868858604,0.13091142712298948,-1.1435702245180046
9140,0,0.265625,0.2115384615384615,0,0,0.17778412577097155,-1.0770399030629596
9150,NA,NA,NA,NA,NA,NA,NA
9200,-0.5290057100311705,0.27812411448002267,0.2157480872768489,0.07165391820062342,0.07165391820062342,0.1273050405187532,-1.1644402447467574
9260,-1.4031740407862285,0.26963541229469207,0.11084879263549617,0.1528059882464927,0.11179850056668542,0.07290937258434704,-1.7154944122987925
9300,-0.83824805,0.10721409574468085,0.07563164893617019,0.1355042035,0.11764706,0.0447181692453328,-1.9811517733457233
9310,-0.45710534989146784,0.2470238525043926,0.20404617545461523,0.12493157638432478,0.12493157638432478,0.12875655621560325,-1.0066007026046688
9350,-0.8353891,0.1071428571428571,0.125,0,0,0.2214386240168164,-1.733213987956759
9360,-1.2214889999999998,0.1304347826086956,0.0652173913043478,0,0,0.04418720518655189,-2.602310757057033
9410,-0.18376,0.4125757575757576,0.23439393939393935,0.22539682999999996,0.09206349399999998,0.1335520410727661,-0.39415269582833246
9415,-0.3752248999999999,0.22222222222222218,0.1388888888888889,0.14285714999999996,0.07142857499999998,0.4729994329627126,7.458969600581122e-4
9420,-0.16958102922330104,0.3469666615297683,0.26848320234242556,0.22790343200970875,0.1208517243339806,0.12533700289367383,-0.40724941912008855
9510,-1.030619,0.1842105263157894,0.026315789473684202,0,0,0.0714135172489954,-2.4059924895699547
9520,-1.144356,0,0,0,0,0.1021748159105341,-2.7403352112813955
9560,-0.7832239596888736,0.09116882208202622,0.12954593286476715,0.07663466315116671,0,0.05270409689588027,-2.198453519635655
9600,-1.39869,0.03125,0.03125,0,0,0.013095857881066502,-3.040231371148332
9610,-1.6298969999999997,0.0833333333333333,0,0,0,0.0387524681390456,-3.008714482910687
9620,-1.7046488462636251,0.0417391304347826,0.04086956521739129,0.07519681383569636,0.02374636163400063,0.05387316572670249,-2.7956264483410296
9630,-1.0374129999999997,0.0909090909090909,0.0909090909090909,0.07692307999999999,0.07692307999999999,0.019375993236474,-2.3412222139397953
9640,-1.51362,0.1,0.1,0.083333336,0.083333336,0.0697238239130596,-2.2945402216643407
9650,-0.9434159122076441,0.1290864013339769,0.07110886831366006,0.05369915550484883,0.05369915550484883,0.0950770755756679,-2.09073493739306
9720,-1.283373,0.1964285714285714,0.2321428571428571,0.03125,0,0.0461200036995614,-2.101037733191776
9750,-1.38776,0.0714285714285714,0.125,0.10526316000000001,0.10526316000000001,0.079918245250217207,-2.1248765720849505
9800,NA,NA,NA,NA,NA,NA,NA
9810,NA,NA,NA,NA,NA,NA,NA
9820,NA,NA,NA,NA,NA,NA,NA
9830,NA,NA,NA,NA,NA,NA,NA
9920,NA,NA,NA,NA,NA,NA,NA
